h0,h1,h2,h3,h4,h5,h6,h7,h8,h9,CP,XLCB,X0E,X0R,a0E,a0R,a1E,a1R,Bmax,xBmax,R_T,R_F,R_W,V,S,CP_achieved,LCB_achieved,valid
0.787841796875,0.435451912818168,0.035264000000000004,0.5523293865651216,0.971586640256813,0.35233360176464407,0.41420720537349887,0.9265199008601838,0.11202432810059998,0.8313173971872565,0.74696044921875,0.46531778692272524,0.10881600000000001,0.7380823466412804,39.00553240898845,17.331676061762543,8.284144107469977,18.530398017203677,0.23360729843018,0.599395219156177,81.07263539079958,6.651465352944868,74.42117003785471,0.02924901342086635,0.5262613837424192,0.7458110437659723,0.46531612102664394,1
0.470458984375,0.8757811309251637,0.916864,0.39781043612780387,0.6252305170411856,0.03326214068134869,0.618359454508447,0.21198425426447004,0.16684474397961702,0.6303661486735823,0.66761474609375,0.5313671696387746,0.32921599999999995,0.699452609031951,26.883068096441495,6.164174923847204,12.367189090168939,4.239685085289401,0.2500534231938851,0.5391098446020747,60.58170730985695,6.477575050134316,54.10413225972264,0.027981304252971465,0.5125032497793589,0.6665598409903353,0.5313677536185872,1
0.583740234375,0.017527815881725348,0.6003839999999999,0.24329148569048606,0.18871661771736903,0.7082735198347396,0.822511703643395,0.547164309666132,0.1782690885181228,0.42941490015990813,0.69593505859375,0.4026291723822588,0.250096,0.6608228714226215,11.605081620107917,29.789573194215887,16.4502340728679,10.943286193322642,0.25348072655543685,0.47882447004797246,73.61650194377398,6.430277029087927,67.18622491468605,0.029417253370450404,0.5087610485224389,0.6912914301763058,0.40262762442668326,1
0.175537109375,0.44688309708885837,0.521984,0.06878086511572559,0.8340960316918243,0.38920205875144426,0.9680439649908407,0.882344365067794,0.2330895043971398,0.22846365164623397,0.59388427734375,0.4670324645633288,0.23049599999999998,0.6171952162789314,34.19336110921385,18.62207205630055,19.360879299816812,17.646887301355882,0.26992685131914196,0.4185390954938702,61.75800170093686,6.322042034506614,55.43595966643024,0.026854708298018358,0.5001975373267448,0.5926227860353395,0.4670328108446353,1
0.991943359375,0.9201341258954427,0.25158400000000003,0.8938537514131016,0.47954374701181607,0.1465985084555863,0.17565642173824544,0.16780871847208048,0.2879099202761568,0.02751240313255976,0.79798583984375,0.5380201188843164,0.16289599999999999,0.8234634378532754,21.78403114541356,10.13094779594552,3.513128434764909,3.3561743694416095,0.28637297608284706,0.35825372093976793,74.17086161231262,6.7867720713476425,67.38408954096498,0.0383146060444509,0.5369667993279884,0.7969596374332721,0.5380193772523449,1
0.3204345703125,0.1643042219173906,0.173184,0.7193431308383411,0.1331876237961888,0.8216098876089774,0.32118868308569104,0.5029887738737425,0.3427303361551739,0.8253720939767928,0.630108642578125,0.4246456332876086,0.143296,0.7798357827095852,9.661566832866608,33.75634606631421,6.42377366171382,10.059775477474851,0.30281910084655217,0.5976116281930378,50.06307875324572,6.258531544456065,43.80454720878966,0.03214653289644597,0.49517261174980187,0.6323461364629076,0.4246447924362273,1
0.6680908203125,0.6046334400243866,0.862784,0.7047658713631224,0.7785670377706442,0.5025384265256819,0.5253409322206392,0.8381688292754046,0.3541546806936796,0.5899790889335356,0.717022705078125,0.490695016003658,0.315696,0.7761914678407806,32.24984632197255,22.588844928398867,10.506818644412784,16.76337658550809,0.3062464042081039,0.5269937266800606,77.57510941717224,6.706357065657873,70.86875235151437,0.03691225140416622,0.5306043949670882,0.7179654278803616,0.4906950320032288,1
0.0255126953125,0.7657369303459838,0.776704,0.5502469209258046,0.4322109145550167,0.17758481845873747,0.6708731935680847,0.12363318267969092,0.40897509657269665,0.3890278404198614,0.556378173828125,0.5148605395518976,0.294176,0.7375617302314511,20.127382009425585,11.215468646055811,13.417463871361694,2.4726636535938185,0.322692528971809,0.4667083521259584,42.76816504620542,6.183475704823307,36.58468934138211,0.030176699435230353,0.4892342225487522,0.5570405639060255,0.4830500215806423,1
0.8419189453125,0.3171772595640908,0.506304,0.3757363003510441,0.08585479133938939,0.8525961976121285,0.8750254427030327,0.45881323808135294,0.46379551245171363,0.18807659190618722,0.760479736328125,0.44757658893461366,0.22657599999999997,0.693934075087761,8.004917696878628,34.840866916424496,17.500508854060655,9.176264761627058,0.3391386537355141,0.40642297757185614,93.2509899307013,6.830104158144456,86.42088577255684,0.04312493695633936,0.5403952173904898,0.7574521045430714,0.44757829992442405,1
0.4307861328125,0.3514708123761621,0.23590400000000003,0.2212173499137264,0.6410764292056553,0.6099926473162705,0.02401791166293507,0.7415075083831462,0.5186159283307308,0.9859362827504203,0.657696533203125,0.45272062185642437,0.158976,0.6553043374784315,27.437675022197936,26.349742656069466,0.4803582332587014,14.830150167662923,0.3555847784992192,0.6457808848251261,54.72909474056223,6.473484552367166,48.255610188195064,0.03926854458432628,0.5121796111672773,0.65781782674959,0.45271964202007675,1
0.5030517578125,0.7808260935832951,0.157504,0.04385077646218837,0.29472030599002796,0.2909211862329751,0.22817016079788316,0.07945764688730135,0.5300402728692364,0.784985034236746,0.675762939453125,0.5171239140374944,0.139376,0.610962694115547,15.315210709650978,15.182241518154127,4.563403215957663,1.589152937746027,0.35901208186077094,0.5854955102710238,54.48723324824982,6.631928645925058,47.855304602324765,0.040830671970670245,0.5247156469875155,0.6774565692376171,0.5171240744081796,1
0.1944580078125,0.0688919372046944,0.801024,0.8689236627595643,0.9400997199644834,0.9659325653863661,0.3702541875695933,0.4146377022889634,0.5848606887482534,0.5840337857230719,0.598614501953125,0.4103337905807042,0.30025599999999997,0.817230915689891,37.90349019875692,38.80763978852281,7.4050837513918655,8.292754045779269,0.37545820662447604,0.5252101357169215,44.975440798134386,6.247757089836277,38.72768370829811,0.03752192906640893,0.49432014103900296,0.5952885810748004,0.41033315585005814,1
0.9068603515625,0.4945892394452065,0.7226239999999999,0.8543464032843459,0.5937435967488559,0.6468611043030706,0.5744064367045414,0.6973319725907567,0.6396811046272705,0.3486407806798147,0.776715087890625,0.47418838591678103,0.28065599999999996,0.8135866008210865,25.781025886209957,27.640138650607472,11.488128734090829,13.946639451815134,0.39190433138818115,0.4545922342039444,92.02381677895461,6.971901557304818,85.0519152216498,0.05110501162706025,0.5516141731443779,0.7767610198430812,0.4741877359044775,1
0.2701416015625,0.9349184575522023,0.452224,0.6798357827095852,0.24738747353322862,0.3277896432197752,0.719938698051987,0.0352821110949118,0.6945015205062874,0.14768953216614047,0.617535400390625,0.5402377686328304,0.213056,0.7699589456773963,13.658561573663002,16.47263751269213,14.398773961039739,0.705642221898236,0.40835045615188625,0.39430685964984213,55.4251235481926,6.528071307618209,48.89705224057439,0.0426122237414263,0.5164984942746973,0.6215916170986269,0.5088883702059451,1
0.7056884765625,0.21201036427373876,0.37382400000000005,0.5253168322722676,0.8845707260433031,0.008718182136479815,0.924090947186935,0.31797638139670503,0.7059258650447933,0.9455492230103736,0.726422119140625,0.43180155464106085,0.19345600000000002,0.7313292080680669,35.95997541151561,5.305136374776794,18.4818189437387,6.359527627934101,0.411777759513438,0.6336647669031121,85.2081482164893,6.720409837513987,78.48773837897532,0.050271846819205164,0.5317162448783475,0.7272202254803228,0.431803299044819,1
0.1158447265625,0.6523395823807345,0.103424,0.3508062116975069,0.5382146028276757,0.7601974720773081,0.07308341614683733,0.6531564367983671,0.7607462809238102,0.7445979744966994,0.578961181640625,0.4978509373571102,0.125856,0.6877015529243767,23.83751109896865,31.606911522705786,1.4616683229367466,13.063128735967343,0.4282238842771431,0.5733793923490098,43.59504102599056,6.442149878529042,37.15289114746152,0.04195200393136264,0.5097004238095821,0.5835604082506739,0.497850533685664,1
0.7593994140625,0.6866331351928059,0.977344,0.1962872612601892,0.10170070350385903,0.44112601099401283,0.27723566528178545,0.9883364922000291,0.8155666968028273,0.5436467259830252,0.739849853515625,0.5029949702789209,0.344336,0.6490718153150473,8.559524622635067,20.43941038479045,5.5447133056357085,19.76672984400058,0.4446700090408482,0.5130940177949076,81.70425337845285,6.977217947920994,74.72703543053186,0.05524328198264517,0.5520348039277804,0.7400236987228747,0.5029943545908029,1
0.4508056640625,0.22344154854442919,0.7069439999999999,0.02177664068542869,0.7470801174783143,0.12205454991071742,0.4227679266292309,0.27380084560431545,0.8269910413413332,0.3426954774693509,0.662701416015625,0.4335162322816644,0.276736,0.6054441601713572,31.147804111741,9.27190924687511,8.455358532584619,5.476016912086309,0.4480973124023999,0.4528086432408053,58.11709189984313,6.704099590963108,51.41299230888002,0.04993970917109806,0.530425784436387,0.6638617783530625,0.4335150668711312,1
0.6051025390625,0.4003962810547172,0.43654400000000004,0.9867912179449039,0.400723994262687,0.7970659290641084,0.6269201757641791,0.6089809010059776,0.8818114572203501,0.10730247242609373,0.701275634765625,0.4600594421582076,0.209136,0.8466978044862259,19.025339799194043,32.897307517243796,12.538403515283584,12.179618020119552,0.464543437166105,0.3821907417278281,75.8661814427376,6.9149468214210055,68.95123462131659,0.05469193469690856,0.5471079363188897,0.7012953396049187,0.460058570825054,1
0.1558837890625,0.8297515622618502,0.358144,0.8322722675075862,0.054367871047059625,0.477994467980813,0.7724524371116246,0.9441609564076396,0.9366318730993671,0.9051621632703267,0.588970947265625,0.5244627343392776,0.18953599999999998,0.8080680668768965,6.902875486647087,21.729806379328455,15.449048742232492,18.883219128152792,0.4809895619298101,0.621548648981098,60.49757450963975,6.616232127356431,53.881342382283314,0.047771558287512256,0.5234737444677636,0.5916130585201339,0.49481712475549827,1
0.9613037109375,0.08489559518366104,0.040128000000000004,0.6577616469328255,0.699747285021515,0.15892300689751762,0.9766046862465727,0.22962530981192594,0.9914522889783842,0.7042109147566527,0.790325927734375,0.41273433927754916,0.110032,0.7644404117332063,29.491154975753023,10.562305241413117,19.532093724931453,4.592506196238519,0.4974356866935153,0.5612632744269959,105.99634000574204,7.074802246127011,98.92153775961503,0.06598299495511133,0.5597556361174414,0.7901309623019755,0.424440101216495,1
0.3714599609375,0.5471726870903826,0.9217280000000001,0.5032426964955077,0.35339116180588753,0.910402296838346,0.125597155206475,0.5648053652135879,0.004766992685131914,0.5032596662429784,0.642864990234375,0.4820759030635574,0.330432,0.7258106741238769,17.368690663206063,36.86408038934211,2.5119431041294997,11.296107304271759,0.20143009780553958,0.5009778998728935,50.16648163406843,6.343380563938151,43.823101070130285,0.021726700132620454,0.5018858335787424,0.6425003994169577,0.48207492357432935,1
0.6312255859375,0.9875019051973783,0.651328,0.32873207592074727,0.9987705757803429,0.5913308357550505,0.32974940434142314,0.8474996355153812,0.05958740856414892,0.3023084177293042,0.707806396484375,0.5481252857796068,0.26283199999999995,0.6821830189801867,39.956970152312,25.69657925142677,6.5949880868284625,16.949992710307626,0.2178762225692447,0.4406925253187913,67.97640251038446,6.486137530822352,61.49026497956211,0.02574989121066706,0.5131807099623482,0.7039949709062866,0.5481245397758416,1
0.0325927734375,0.12762282172433065,0.5729280000000001,0.1742131254834295,0.5540605149921453,0.2663772276881062,0.47528166568886865,0.18544977401953638,0.11440782444316594,0.10135716921563,0.558148193359375,0.4191434232586496,0.243232,0.6435532813708573,24.392118024725082,14.323202969083717,9.505633313777373,3.708995480390728,0.2343223473329498,0.380407150764689,38.97352556101489,6.02366530001038,32.94986026100451,0.021957161015803313,0.4765900847068477,0.5581699767382086,0.41914370855827277,1
0.8489990234375,0.5569781029314637,0.3025280000000001,0.01969417504611174,0.207704391776518,0.9413886068414973,0.6794339148238168,0.5206298294211984,0.16922824032218295,0.86477510353028,0.762249755859375,0.4835467154397196,0.175632,0.6049235437615279,12.26965371217813,37.94860123945241,13.588678296476335,10.412596588423968,0.25076847209665487,0.609432531059084,86.47014149685353,6.7223998030268675,79.74774169382667,0.03212117282112199,0.5318736901853346,0.7629963412458008,0.4835455978212152,1
0.3939208984375,0.7339328354417517,0.024448,0.9647170821681441,0.8530838057509733,0.6223171457582019,0.8249661761712622,0.8005616899808934,0.18065258486068875,0.6638238550166058,0.648480224609375,0.5100899253162627,0.10611200000000001,0.841179270542036,34.85793320128407,26.781100101537064,16.499323523425243,16.01123379961787,0.25419577545820665,0.5491471565049817,69.14329799512674,6.464249169762734,62.67904882536401,0.027681422757911415,0.51144891124314,0.6486703908895958,0.5100901210855319,1
0.5540771484375,0.2743992277599959,0.9060480000000001,0.8101981317308263,0.506727682535346,0.3797135954623438,0.03257863291866716,0.13851182848504848,0.23547300073970576,0.46287260650293166,0.688519287109375,0.4411598841639994,0.326512,0.8025495329327066,22.73546888873711,18.289975841182034,0.6515726583733432,2.7702365697009697,0.2706419002219117,0.4888617819508795,52.84189752470456,6.4890811052732875,46.35281641943127,0.03128499803771521,0.5134136044422108,0.6885652373045593,0.44115975392185763,1
0.2352294921875,0.4184321495706955,0.635648,0.6328315582792883,0.1603715593197186,0.06064213437904835,0.1781108942661127,0.4212060987868417,0.29029341661872277,0.2619213579892575,0.608807373046875,0.46276482243560435,0.258912,0.7582078895698221,10.613004576190152,7.122474703266692,3.562217885322254,8.424121975736833,0.2870880249856168,0.4285764073967772,44.699889158776635,6.320138598923295,38.37975055985334,0.029325444681043512,0.5000469382345464,0.6084620887731025,0.46276419057714063,1
0.8875732421875,0.877051262510796,0.5572480000000001,0.4783126078419706,0.8057509732941739,0.7356535135324394,0.3822631434010608,0.7563861541885039,0.3451138324977398,0.060970109475583255,0.771893310546875,0.5315576893766194,0.239312,0.7195781519604927,33.201284065296086,30.747872973635378,7.6452628680212165,15.127723083770077,0.30353414974932197,0.36829103284267495,83.38450358144219,6.770588555239295,76.61391502620289,0.03930086958220983,0.535686365749961,0.7712560710468408,0.5315587771798126,1
0.2918701171875,0.03342986333384139,0.240768,0.3237936574046528,0.3692370739703572,0.4165820524491439,0.5864153925360088,0.09433629269265888,0.3565381770362456,0.8588298003198163,0.622967529296875,0.40501447950007624,0.160192,0.6809484143511632,17.9232975889625,19.580371835720037,11.728307850720176,1.8867258538531775,0.3069614531108737,0.6076489400959448,49.58295238981596,6.128917267564606,43.454035122251355,0.032103019838321645,0.4849175799500087,0.6229684324542123,0.4050143709947306,1
0.7332763671875,0.4627851445409744,0.16236799999999998,0.14928303682989227,0.02288095075472987,0.09751059136584855,0.7319476538834545,0.3770305629944521,0.4113585929152626,0.623436795276559,0.733319091796875,0.4694177716811462,0.140592,0.637320759207473,5.8008332764155455,8.4128706978047,14.63895307766909,7.540611259889042,0.3234075778745788,0.5370310385829677,80.45031660192558,6.735400034377671,73.7149165675479,0.03983226367694289,0.5329022634961187,0.7336497799396224,0.46941800683128704,1
0.0877685546875,0.8921404257481075,0.8519680000000001,0.13470577735467362,0.6682603647291852,0.7725219705192397,0.9360999030184025,0.7122106183961142,0.4661790087942796,0.4224855467628849,0.571942138671875,0.5338210638622162,0.312992,0.6336764443386684,28.38911276552148,32.038268968173384,18.72199806036805,14.244212367922284,0.33985370263828385,0.4767456640288655,55.85352380235477,6.332866519987446,49.520657282367324,0.032719582472164804,0.5010539664600514,0.5734819357338625,0.4909547826918377,1
0.8104248046875,0.18020626936950668,0.773568,0.9397869935146069,0.32190424151355773,0.5299184202233816,0.08509237197830485,0.05016075690026934,0.5209994246732966,0.2215342982492107,0.752606201171875,0.42703094040542605,0.293392,0.8349467483786517,16.266648452974522,23.547144707818358,1.7018474395660972,1.0032151380053869,0.35629982740198896,0.4164602894747632,64.23781816369527,6.780631173966588,57.45718698972868,0.044872204346813604,0.536480933886061,0.7501805293868093,0.42703016472639727,1
0.4959716796875,0.6059035716100188,0.5031680000000001,0.7852680430772891,0.9590874940236321,0.21084695914008614,0.28924462111325294,0.33285502720206256,0.5324237692118023,0.020583049735536513,0.673992919921875,0.49088553574150284,0.225792,0.7963170107693223,38.56806229082712,12.379643569903015,5.784892422265059,6.657100544041251,0.3597271307635407,0.35617491492066095,56.53106740104033,6.614361229948019,49.916706171092315,0.040600217335817174,0.5233257197834652,0.6722938832352935,0.4908859940473953,1
0.56256103515625,0.7499364934207183,0.22508799999999998,0.6307490926399715,0.6127313708080049,0.8858583382934772,0.43477688246069846,0.6680350826037247,0.5872441850908193,0.8184427405797695,0.6906402587890625,0.5124904740131078,0.156272,0.7576872731599928,26.44559797828017,36.0050418402717,8.69553764921397,13.360701652074493,0.3761732555272458,0.5955328221739309,68.13305222843252,6.730291535046959,61.40276069338555,0.04378156540329149,0.5324980809913663,0.6932779144599368,0.5124888245844014,1
0.16021728515625,0.323324696438551,0.14668799999999996,0.4562384720652109,0.2663752475923776,0.5667868772101817,0.6389291315956466,0.9507293529055179,0.6420646009698364,0.6174914920660952,0.5900543212890625,0.44849870446578266,0.136672,0.7140596180163027,14.323133665733215,24.83754070235636,12.778582631912931,19.014587058110358,0.3926193802909509,0.5352474476198286,55.987189696809025,6.419833274881334,49.56735642192769,0.03899785692370641,0.5079347427013021,0.5916610822699353,0.4484974376203135,1
